cik,name,ticker,exchange
1880613,"Direct Digital Holdings, Inc.",DRCT,Nasdaq
1527599,"SYNLOGIC, INC.",SYBX,Nasdaq
101295,UNITED GUARDIAN INC,UG,Nasdaq
1651407,"Checkpoint Therapeutics, Inc.",CKPT,Nasdaq
1000045,NICHOLAS FINANCIAL INC,NICK,Nasdaq
1574565,Evogene Ltd.,EVGN,Nasdaq
1722926,ASLAN Pharmaceuticals Ltd,ASLN,Nasdaq
1809616,Universe Pharmaceuticals INC,UPC,Nasdaq
1740279,"IN8BIO, INC.",INAB,Nasdaq
1769697,Snow Lake Resources Ltd.,LITM,Nasdaq
1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,Nasdaq
787253,NATURAL ALTERNATIVES INTERNATIONAL INC,NAII,Nasdaq
56701,KOSS CORP,KOSS,Nasdaq
846913,"FUEL TECH, INC.",FTEK,Nasdaq
1850079,Telesis Bio Inc.,TBIO,Nasdaq
1098146,PATRIOT NATIONAL BANCORP INC,PNBK,Nasdaq
1708341,Allied Gaming & Entertainment Inc.,AGAE,Nasdaq
1844507,Achari Ventures Holdings Corp. I,AVHI,Nasdaq
1835022,"Coya Therapeutics, Inc.",COYA,Nasdaq
1616262,"Rocky Mountain Chocolate Factory, Inc.",RMCF,Nasdaq
1624422,PHAXIAM Therapeutics S.A.,PHXM,Nasdaq
1738758,GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd,GSMG,Nasdaq
1714562,"GameSquare Holdings, Inc.",GAME,Nasdaq
1495231,"IZEA Worldwide, Inc.",IZEA,Nasdaq
1944902,Ohmyhome Ltd,OMH,Nasdaq
351998,DATA I/O CORP,DAIO,Nasdaq
1854583,"Abri SPAC I, Inc.",ASPA,Nasdaq
1616741,"PATRIOT TRANSPORTATION HOLDING, INC.",PATI,Nasdaq
1606698,"ALPINE 4 HOLDINGS, INC.",ALPP,Nasdaq
1210618,"SPI Energy Co., Ltd.",SPI,Nasdaq
1874074,MultiMetaVerse Holdings Ltd,MMV,Nasdaq
1551693,"Sientra, Inc.",SIEN,Nasdaq
1479419,"KALA BIO, Inc.",KALA,Nasdaq
1847075,SAI.TECH Global Corp,SAI,Nasdaq
1804469,"Guardforce AI Co., Ltd.",GFAI,Nasdaq
1738699,Wisekey International Holding S.A.,WKEY,Nasdaq
1819794,Fusion Fuel Green PLC,HTOO,Nasdaq
1595248,"Genprex, Inc.",GNPX,Nasdaq
1841387,"Candel Therapeutics, Inc.",CADL,Nasdaq
1347858,"22nd Century Group, Inc.",XXII,Nasdaq
1546296,"Professional Diversity Network, Inc.",IPDN,Nasdaq
1107421,"Alaunos Therapeutics, Inc.",TCRT,Nasdaq
1015739,AWARE INC /MA/,AWRE,Nasdaq
1855467,Chavant Capital Acquisition Corp.,CLAY,Nasdaq
1826681,Sarcos Technology & Robotics Corp,STRC,Nasdaq
882361,Aptose Biosciences Inc.,APTO,Nasdaq
1757715,"Aterian, Inc.",ATER,Nasdaq
1835059,Arrival,ARVL,Nasdaq
1856028,"Stronghold Digital Mining, Inc.",SDIG,Nasdaq
825324,Good Times Restaurants Inc.,GTIM,Nasdaq
1744494,"ADVENT TECHNOLOGIES HOLDINGS, INC.",ADN,Nasdaq
1158780,Pluri Inc.,PLUR,Nasdaq
1404644,"Neoleukin Therapeutics, Inc.",NLTX,Nasdaq
1691221,Foresight Autonomous Holdings Ltd.,FRSX,Nasdaq
1305253,"Eiger BioPharmaceuticals, Inc.",EIGR,Nasdaq
1854270,"Senti Biosciences, Inc.",SNTI,Nasdaq
1779578,Qilian International Holding Group Ltd,QLI,Nasdaq
87050,Neonode Inc.,NEON,Nasdaq
718332,"RAVE RESTAURANT GROUP, INC.",RAVE,Nasdaq
1962738,"CASI Pharmaceuticals, Inc.",CASI,Nasdaq
1844971,Greenidge Generation Holdings Inc.,GREE,Nasdaq
1760903,"Jupiter Wellness, Inc.",JUPW,Nasdaq
1708493,"Harpoon Therapeutics, Inc.",HARP,Nasdaq
1928948,Caravelle International Group,CACO,Nasdaq
1267602,ALIMERA SCIENCES INC,ALIM,Nasdaq
1775194,"UPEXI, INC.",UPXI,Nasdaq
1871983,Anghami Inc,ANGH,Nasdaq
1781162,Momentus Inc.,MNTS,Nasdaq
907654,"ARCA biopharma, Inc.",ABIO,Nasdaq
1425627,"SOBR Safe, Inc.",SOBR,Nasdaq
838875,WILLAMETTE VALLEY VINEYARDS INC,WVVI,Nasdaq
1595097,"Corbus Pharmaceuticals Holdings, Inc.",CRBP,Nasdaq
1819704,Medirom Healthcare Technologies Inc.,MRM,Nasdaq
764195,VBI Vaccines Inc/BC,VBIV,Nasdaq
1790625,"AgileThought, Inc.",AGIL,Nasdaq
1757097,Centogene N.V.,CNTG,Nasdaq
1642380,Oncocyte Corp,OCX,Nasdaq
1859035,Mountain Crest Acquisition Corp. V,MCAG,Nasdaq
1785566,Zhongchao Inc.,ZCMD,Nasdaq
1650575,"Borqs Technologies, Inc.",BRQS,Nasdaq
1412486,"Cocrystal Pharma, Inc.",COCP,Nasdaq
896494,SENSTAR TECHNOLOGIES LTD.,SNT,Nasdaq
1828253,Evaxion Biotech A/S,EVAX,Nasdaq
1829802,"Sensei Biotherapeutics, Inc.",SNSE,Nasdaq
1707303,Dogness (International) Corp,DOGZ,Nasdaq
1404281,"Eledon Pharmaceuticals, Inc.",ELDN,Nasdaq
1746466,"Equillium, Inc.",EQ,Nasdaq
1751876,Paranovus Entertainment Technology Ltd.,PAVS,Nasdaq
1620179,"Exela Technologies, Inc.",XELA,Nasdaq
1807983,Medicenna Therapeutics Corp.,MDNA,Nasdaq
1762239,"Kaival Brands Innovations Group, Inc.",KAVL,Nasdaq
1777319,"CISO Global, Inc.",CISO,Nasdaq
1734875,"Mid-Southern Bancorp, Inc.",MSVB,Nasdaq
1677077,"Alzamend Neuro, Inc.",ALZN,Nasdaq
1907184,Electra Battery Materials Corp,ELBM,Nasdaq
1000230,OPTICAL CABLE CORP,OCC,Nasdaq
1487197,BARFRESH FOOD GROUP INC.,BRFH,Nasdaq
1680048,"MUSTANG BIO, INC.",MBIO,Nasdaq
1351172,Liminal BioSciences Inc.,LMNL,Nasdaq
1873835,"Immix Biopharma, Inc.",IMMX,Nasdaq
806517,PSYCHEMEDICS CORP,PMD,Nasdaq
1766140,"Unicycive Therapeutics, Inc.",UNCY,Nasdaq
1783036,NLS Pharmaceutics Ltd.,NLSP,Nasdaq
1582982,"CareCloud, Inc.",CCLD,Nasdaq
1039280,NETSOL TECHNOLOGIES INC,NTWK,Nasdaq
1627282,CaliberCos Inc.,CWD,Nasdaq
1676047,NutriBand Inc.,NTRB,Nasdaq
1084267,"Mobiquity Technologies, Inc.",MOBQ,Nasdaq
1881472,Magic Empire Global Ltd,MEGL,Nasdaq
1759186,"Coeptis Therapeutics Holdings, Inc.",COEP,Nasdaq
1583771,"Hepion Pharmaceuticals, Inc.",HEPA,Nasdaq
1015155,CHARLES & COLVARD LTD,CTHR,Nasdaq
1359931,"Protara Therapeutics, Inc.",TARA,Nasdaq
1614744,PURPLE BIOTECH LTD.,PPBT,Nasdaq
1900564,WARRANTEE INC.,WRNT,Nasdaq
888721,TRINITY BIOTECH PLC,TRIB,Nasdaq
1687277,"ReTo Eco-Solutions, Inc.",RETO,Nasdaq
722313,NORTECH SYSTEMS INC,NSYS,Nasdaq
1509745,"LEAP THERAPEUTICS, INC.",LPTX,Nasdaq
1004989,"SPAR Group, Inc.",SGRP,Nasdaq
808326,EMCORE CORP,EMKR,Nasdaq
880406,HERZFELD CARIBBEAN BASIN FUND INC,CUBA,Nasdaq
1944399,"Earlyworks Co., Ltd.",ELWS,Nasdaq
1592560,"Tarena International, Inc.",TEDU,Nasdaq
1074871,"Modular Medical, Inc.",MODD,Nasdaq
1505512,Regulus Therapeutics Inc.,RGLS,Nasdaq
730255,CalAmp Corp.,CAMP,Nasdaq
1624326,PAVmed Inc.,PAVM,Nasdaq
1899005,Beamr Imaging Ltd.,BMR,Nasdaq
1397016,Optex Systems Holdings Inc,OPXS,Nasdaq
1892322,"HeartCore Enterprises, Inc.",HTCR,Nasdaq
1697818,iClick Interactive Asia Group Ltd,ICLK,Nasdaq
883975,Microbot Medical Inc.,MBOT,Nasdaq
1056358,MANNATECH INC,MTEX,Nasdaq
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,Nasdaq
1296774,The9 LTD,NCTY,Nasdaq
1736243,"Acurx Pharmaceuticals, Inc.",ACXP,Nasdaq
1874097,Cyngn Inc.,CYN,Nasdaq
1884072,Adamas One Corp.,JEWL,Nasdaq
1086745,"AYRO, Inc.",AYRO,Nasdaq
1282224,"Dolphin Entertainment, Inc.",DLPN,Nasdaq
1054721,BSQUARE CORP /WA,BSQR,Nasdaq
1826671,"Near Intelligence, Inc.",NIR,Nasdaq
1724542,CLPS Inc,CLPS,Nasdaq
1737339,Aurora Mobile Ltd,JG,Nasdaq
1535955,Lipocine Inc.,LPCN,Nasdaq
1138978,"Novo Integrated Sciences, Inc.",NVOS,Nasdaq
1703647,"Frequency Therapeutics, Inc.",FREQ,Nasdaq
1602078,Nemaura Medical Inc.,NMRD,Nasdaq
926617,Aspira Women's Health Inc.,AWH,Nasdaq
1872525,"Stran & Company, Inc.",SWAG,Nasdaq
1512922,"PetVivo Holdings, Inc.",PETV,Nasdaq
1719406,"NRX Pharmaceuticals, Inc.",NRXP,Nasdaq
1708527,"AZIYO BIOLOGICS, INC.",AZYO,Nasdaq
1365916,"AMYRIS, INC.",AMRS,Nasdaq
942126,TAITRON COMPONENTS INC,TAIT,Nasdaq
1460602,Orgenesis Inc.,ORGS,Nasdaq
1417926,"INVO Bioscience, Inc.",INVO,Nasdaq
1839360,FaZe Holdings Inc.,FAZE,Nasdaq
1006045,IRIDEX CORP,IRIX,Nasdaq
1718939,T Stamp Inc,IDAI,Nasdaq
1830072,iPower Inc.,IPW,Nasdaq
1823365,"Generations Bancorp NY, Inc.",GBNY,Nasdaq
1126234,"LUMOS PHARMA, INC.",LUMO,Nasdaq
1887673,Wearable Devices Ltd.,WLDS,Nasdaq
890066,GLEN BURNIE BANCORP,GLBZ,Nasdaq
1818844,"Virios Therapeutics, Inc.",VIRI,Nasdaq
1178697,SONIM TECHNOLOGIES INC,SONM,Nasdaq
1021096,"Troika Media Group, Inc.",TRKA,Nasdaq
1560258,"electroCore, Inc.",ECOR,Nasdaq
1762322,"SHIFT TECHNOLOGIES, INC.",SFT,Nasdaq
320017,"LISATA THERAPEUTICS, INC.",LSTA,Nasdaq
1397047,"FlexShopper, Inc.",FPAY,Nasdaq
1075880,KAZIA THERAPEUTICS LTD,KZIA,Nasdaq
1583648,"PIERIS PHARMACEUTICALS, INC.",PIRS,Nasdaq
75340,P&F INDUSTRIES INC,PFIN,Nasdaq
1288855,"OptimumBank Holdings, Inc.",OPHC,Nasdaq
1413898,DallasNews Corp,DALN,Nasdaq
922247,"Cyclo Therapeutics, Inc.",CYTH,Nasdaq
1825349,Chanson International Holding,CHSN,Nasdaq
1050606,"SALEM MEDIA GROUP, INC. /DE/",SALM,Nasdaq
1912847,United Maritime Corp,USEA,Nasdaq
1854963,"SHF Holdings, Inc.",SHFS,Nasdaq
1735041,Greenland Technologies Holding Corp.,GTEC,Nasdaq
1008848,"Acorda Therapeutics, Inc.",ACOR,Nasdaq
885462,"GULF RESOURCES, INC.",GURE,Nasdaq
1783032,"Elevation Oncology, Inc.",ELEV,Nasdaq
1307579,LIQTECH INTERNATIONAL INC,LIQT,Nasdaq
1876766,Lichen China Ltd,LICN,Nasdaq
1787518,Brilliant Acquisition Corp,BRLI,Nasdaq
314227,"TOMI Environmental Solutions, Inc.",TOMZ,Nasdaq
1814963,Intelligent Living Application Group Inc.,ILAG,Nasdaq
1157075,"PharmaCyte Biotech, Inc.",PMCB,Nasdaq
1236275,"SilverSun Technologies, Inc.",SSNT,Nasdaq
1051514,"STRATA Skin Sciences, Inc.",SSKN,Nasdaq
1832415,"Better Therapeutics, Inc.",BTTX,Nasdaq
1716338,Pintec Technology Holdings Ltd,PT,Nasdaq
1938865,Top KingWin Ltd,TCJH,Nasdaq
86115,SAFEGUARD SCIENTIFICS INC,SFE,Nasdaq
1829247,"BullFrog AI Holdings, Inc.",BFRG,Nasdaq
1828098,Steakholder Foods Ltd.,STKH,Nasdaq
1844417,TradeUP Acquisition Corp.,UPTD,Nasdaq
1005516,BOS BETTER ONLINE SOLUTIONS LTD,BOSC,Nasdaq
1876581,Imperial Petroleum Inc./Marshall Islands,IMPP,Nasdaq
1450704,"Vivakor, Inc.",VIVK,Nasdaq
1066923,Future FinTech Group Inc.,FTFT,Nasdaq
1903995,Millennium Group International Holdings Ltd,MGIH,Nasdaq
1630113,BIOTRICITY INC.,BTCY,Nasdaq
1810031,Freeline Therapeutics Holdings plc,FRLN,Nasdaq
1446159,Predictive Oncology Inc.,POAI,Nasdaq
1939965,Brera Holdings PLC,BREA,Nasdaq
1741534,MDJM LTD,MDJH,Nasdaq
1737523,BioNexus Gene Lab Corp,BGLC,Nasdaq
1474167,Cosmos Health Inc.,COSM,Nasdaq
73290,BIOMERICA INC,BMRA,Nasdaq
744452,APPLIED DNA SCIENCES INC,APDN,Nasdaq
1445283,"KINETA, INC./DE",KA,Nasdaq
1355839,"PALTALK, INC.",PALT,Nasdaq
1591956,Sphere 3D Corp.,ANY,Nasdaq
1080319,"Elys Game Technology, Corp.",ELYS,Nasdaq
840715,CLEARONE INC,CLRO,Nasdaq
1739426,RVL Pharmaceuticals plc,RVLP,Nasdaq
278165,OMNIQ Corp.,OMQS,Nasdaq
1069308,Acer Therapeutics Inc.,ACER,Nasdaq
1624512,Boxlight Corp,BOXL,Nasdaq
1574094,"RenovoRx, Inc.",RNXT,Nasdaq
1518461,"AmpliTech Group, Inc.",AMPG,Nasdaq
1857044,"Indaptus Therapeutics, Inc.",INDP,Nasdaq
1938046,"MANGOCEUTICALS, INC.",MGRX,Nasdaq
1410428,"XWELL, Inc.",XWEL,Nasdaq
1499780,GLOBUS MARITIME LTD,GLBS,Nasdaq
1839285,"Healthcare Triangle, Inc.",HCTI,Nasdaq
1101026,"Zivo Bioscience, Inc.",ZIVO,Nasdaq
1124105,"CATALYST BIOSCIENCES, INC.",CBIO,Nasdaq
1487839,Luokung Technology Corp.,LKCO,Nasdaq
1260990,"Oncternal Therapeutics, Inc.",ONCT,Nasdaq
1419951,Data Storage Corp,DTST,Nasdaq
1759614,Yunji Inc.,YJ,Nasdaq
1321851,Origin Agritech LTD,SEED,Nasdaq
1534133,"CalciMedica, Inc.",CALC,Nasdaq
1013706,"Wilhelmina International, Inc.",WHLM,Nasdaq
1747661,"Color Star Technology Co., Ltd.",ADD,Nasdaq
1842952,Context Therapeutics Inc.,CNTX,Nasdaq
1502292,"Conifer Holdings, Inc.",CNFR,Nasdaq
1023994,SAFE & GREEN HOLDINGS CORP.,SGBX,Nasdaq
1824893,"Surrozen, Inc./DE",SRZN,Nasdaq
1305773,Conformis Inc,CFMS,Nasdaq
1419041,"Forte Biosciences, Inc.",FBRX,Nasdaq
1540159,"Edesa Biotech, Inc.",EDSA,Nasdaq
1796129,"Vincerx Pharma, Inc.",VINC,Nasdaq
925741,"BioCardia, Inc.",BCDA,Nasdaq
1603978,"AquaBounty Technologies, Inc.",AQB,Nasdaq
1785056,"Interactive Strength, Inc.",TRNR,Nasdaq
1500198,NEUROONE MEDICAL TECHNOLOGIES Corp,NMTC,Nasdaq
1784851,"Shapeways Holdings, Inc.",SHPW,Nasdaq
1782309,Skillful Craftsman Education Technology Ltd,EDTK,Nasdaq
1196298,NEPHROS INC,NEPH,Nasdaq
1701261,"Farmmi, Inc.",FAMI,Nasdaq
1001907,ASTROTECH Corp,ASTC,Nasdaq
1855509,"Twin Vee PowerCats, Co.",VEEE,Nasdaq
1800315,"Galecto, Inc.",GLTO,Nasdaq
1659617,"Moleculin Biotech, Inc.",MBRX,Nasdaq
1218683,Mawson Infrastructure Group Inc.,MIGI,Nasdaq
1481241,Performance Shipping Inc.,PSHG,Nasdaq
1847846,EUDA Health Holdings Ltd,EUDA,Nasdaq
1631282,DATASEA INC.,DTSS,Nasdaq
1130598,"Onconova Therapeutics, Inc.",ONTX,Nasdaq
1934064,"ProSomnus, Inc.",OSA,Nasdaq
793628,CHINA NATURAL RESOURCES INC,CHNR,Nasdaq
1522860,"Acutus Medical, Inc.",AFIB,Nasdaq
885307,JEWETT CAMERON TRADING CO LTD,JCTCF,Nasdaq
1786511,Fresh2 Group Ltd,FRES,Nasdaq
1756180,"NOCERA, INC.",NCRA,Nasdaq
736012,INTRUSION INC,INTZ,Nasdaq
1589061,"Gyrodyne, LLC",GYRO,Nasdaq
1279704,"Cellectar Biosciences, Inc.",CLRB,Nasdaq
1787803,Meiwu Technology Co Ltd,WNW,Nasdaq
1638097,Entera Bio Ltd.,ENTX,Nasdaq
1864943,FGI Industries Ltd.,FGI,Nasdaq
1444192,Acasti Pharma Inc.,ACST,Nasdaq
29332,DIXIE GROUP INC,DXYN,Nasdaq
1105101,GIGAMEDIA Ltd,GIGM,Nasdaq
98338,TSR INC,TSRI,Nasdaq
1837493,Inspira Technologies OXY B.H.N. Ltd,IINN,Nasdaq
1826376,Golden Sun Education Group Ltd,GSUN,Nasdaq
1374339,ProMIS Neurosciences Inc.,PMN,Nasdaq
1442620,"Recon Technology, Ltd",RCON,Nasdaq
1622345,"Polar Power, Inc.",POLA,Nasdaq
1009759,Capstone Green Energy Corp,CGRN,Nasdaq
1603207,Vascular Biogenics Ltd.,VBLT,Nasdaq
1532346,"Atreca, Inc.",BCEL,Nasdaq
1166272,GENETIC TECHNOLOGIES LTD,GENE,Nasdaq
1784254,Mediaco Holding Inc.,MDIA,Nasdaq
1296484,TOP SHIPS INC.,TOPS,Nasdaq
1901305,"Forza X1, Inc.",FRZA,Nasdaq
1841330,Pasithea Therapeutics Corp.,KTTA,Nasdaq
1566044,VYNE Therapeutics Inc.,VYNE,Nasdaq
1902794,MGO Global Inc.,MGOL,Nasdaq
1687451,"ZK International Group Co., Ltd.",ZKIN,Nasdaq
1781397,EpicQuest Education Group International Ltd,EEIQ,Nasdaq
1712762,"bioAffinity Technologies, Inc.",BIAF,Nasdaq
1718224,"BT Brands, Inc.",BTBD,Nasdaq
1901215,Brenmiller Energy Ltd.,BNRG,Nasdaq
1836875,Nuvve Holding Corp.,NVVE,Nasdaq
707388,"STAR EQUITY HOLDINGS, INC.",STRR,Nasdaq
1397183,"Iveda Solutions, Inc.",IVDA,Nasdaq
1743340,TuanChe Ltd,TC,Nasdaq
1445499,IMPEL PHARMACEUTICALS INC,IMPL,Nasdaq
1755058,ATIF Holdings Ltd,ATIF,Nasdaq
1591890,"FG Financial Group, Inc.",FGF,Nasdaq
1907685,"Comera Life Sciences Holdings, Inc.",CMRA,Nasdaq
1611842,PolyPid Ltd.,PYPD,Nasdaq
1638287,"NeuroBo Pharmaceuticals, Inc.",NRBO,Nasdaq
1436229,BTCS Inc.,BTCS,Nasdaq
1782037,MingZhu Logistics Holdings Ltd,YGMZ,Nasdaq
33992,"KINGSTONE COMPANIES, INC.",KINS,Nasdaq
351789,ELECTRO SENSORS INC,ELSE,Nasdaq
1356093,"CREATIVE REALITIES, INC.",CREX,Nasdaq
1821075,"Appreciate Holdings, Inc.",SFR,Nasdaq
1790169,Flora Growth Corp.,FLGC,Nasdaq
1733413,"TFF Pharmaceuticals, Inc.",TFFP,Nasdaq
1782107,"Blue Water Biotech, Inc.",BWV,Nasdaq
1829794,"Volcon, Inc.",VLCN,Nasdaq
1735948,Greenbrook TMS Inc.,GBNH,Nasdaq
1816319,Lytus Technologies Holdings PTV. Ltd.,LYT,Nasdaq
832489,"GeoVax Labs, Inc.",GOVX,Nasdaq
1549084,"EKSO BIONICS HOLDINGS, INC.",EKSO,Nasdaq
1582581,voxeljet AG,VJET,Nasdaq
1205922,"VACCINEX, INC.",VCNX,Nasdaq
1113423,Aeterna Zentaris Inc.,AEZS,Nasdaq
1785592,"Leafly Holdings, Inc. /DE",LFLY,Nasdaq
1825875,Erayak Power Solution Group Inc.,RAYA,Nasdaq
1610590,Check-Cap Ltd,CHEK,Nasdaq
1865127,"Lucy Scientific Discovery, Inc.",LSDI,Nasdaq
1427925,ACELRX PHARMACEUTICALS INC,ACRX,Nasdaq
1014763,"Ainos, Inc.",AIMD,Nasdaq
1805526,Janover Inc.,JNVR,Nasdaq
7623,ARTS WAY MANUFACTURING CO INC,ARTW,Nasdaq
1807887,Laser Photonics Corp,LASE,Nasdaq
1776197,AKUMIN INC.,AKU,Nasdaq
1679063,"Chicken Soup for the Soul Entertainment, Inc.",CSSE,Nasdaq
748592,Eterna Therapeutics Inc.,ERNA,Nasdaq
1213660,BIMI International Medical Inc.,BIMI,Nasdaq
1425355,"Mill City Ventures III, Ltd",MCVT,Nasdaq
12239,Dominari Holdings Inc.,DOMH,Nasdaq
1681348,VivoPower International PLC,VVPR,Nasdaq
1173204,Cineverse Corp.,CNVS,Nasdaq
1781983,"Aprea Therapeutics, Inc.",APRE,Nasdaq
1899658,"WANG & LEE GROUP, Inc.",WLGS,Nasdaq
31667,EDUCATIONAL DEVELOPMENT CORP,EDUC,Nasdaq
1846715,Eco Wave Power Global AB (publ),WAVE,Nasdaq
1659323,Iterum Therapeutics plc,ITRM,Nasdaq
1821175,Motorsport Games Inc.,MSGM,Nasdaq
1879848,PHOENIX MOTOR INC.,PEV,Nasdaq
1858685,Biofrontera Inc.,BFRI,Nasdaq
1817511,SOCIETY PASS INCORPORATED.,SOPA,Nasdaq
1497253,"ORGANOVO HOLDINGS, INC.",ONVO,Nasdaq
1019671,SEACHANGE INTERNATIONAL INC,SEAC,Nasdaq
933738,ENGLOBAL CORP,ENG,Nasdaq
1470683,Antelope Enterprise Holdings Ltd,AEHL,Nasdaq
1875091,NeuroSense Therapeutics Ltd.,NRSN,Nasdaq
1468929,"NEXGEL, INC.",NXGL,Nasdaq
1759136,Blue Hat Interactive Entertainment Technology,BHAT,Nasdaq
1492674,"T2 Biosystems, Inc.",TTOO,Nasdaq
1855631,AERWINS Technologies Inc.,AWIN,Nasdaq
1513818,"Aravive, Inc.",ARAV,Nasdaq
1584751,Talis Biomedical Corp,TLIS,Nasdaq
1603993,"Nisun International Enterprise Development Group Co., Ltd",NISN,Nasdaq
1785345,"Landos Biopharma, Inc.",LABP,Nasdaq
1026662,EURO TECH HOLDINGS CO LTD,CLWT,Nasdaq
1750106,Alset Inc.,AEI,Nasdaq
1792030,IM Cannabis Corp.,IMCC,Nasdaq
1016178,CARVER BANCORP INC,CARV,Nasdaq
1706524,"urban-gro, Inc.",UGRO,Nasdaq
1654595,"Medalist Diversified REIT, Inc.",MDRR,Nasdaq
1534248,Chemomab Therapeutics Ltd.,CMMB,Nasdaq
1776067,Oriental Culture Holding LTD,OCG,Nasdaq
1756499,mCloud Technologies Corp.,MCLD,Nasdaq
1191070,BIONOMICS LIMITED/FI,BNOX,Nasdaq
1532390,ALKALINE WATER Co INC,WTER,Nasdaq
1402328,"Sunshine Biopharma, Inc",SBFM,Nasdaq
1621672,"Super League Gaming, Inc.",SLGG,Nasdaq
1817004,EzFill Holdings Inc,EZFL,Nasdaq
1851682,Missfresh Ltd,MF,Nasdaq
1589149,"Greenwave Technology Solutions, Inc.",GWAV,Nasdaq
1633070,Axcella Health Inc.,AXLA,Nasdaq
1347242,LIPELLA PHARMACEUTICALS INC,LIPO,Nasdaq
1750149,"Inhibikase Therapeutics, Inc.",IKT,Nasdaq
62362,MARINE PETROLEUM TRUST,MARPS,Nasdaq
1819615,Clever Leaves Holdings Inc.,CLVR,Nasdaq
1729750,"Kubient, Inc.",KBNT,Nasdaq
1546383,JX Luxventure Ltd,JXJT,Nasdaq
1565228,"Vislink Technologies, Inc.",VISL,Nasdaq
1920406,Asset Entities Inc.,ASST,Nasdaq
1558569,iSpecimen Inc.,ISPC,Nasdaq
1787740,"Tivic Health Systems, Inc.",TIVC,Nasdaq
1131343,ALTERITY THERAPEUTICS LTD,ATHE,Nasdaq
1333822,SemiLEDs Corp,LEDS,Nasdaq
1775085,China Liberal Education Holdings Ltd,CLEU,Nasdaq
1106838,"Sonnet BioTherapeutics Holdings, Inc.",SONN,Nasdaq
1409269,Venus Concept Inc.,VERO,Nasdaq
1368365,"REMARK HOLDINGS, INC.",MARK,Nasdaq
1660046,Immuron Ltd,IMRN,Nasdaq
1801777,Applied Molecular Transport Inc.,AMTI,Nasdaq
1743905,Rail Vision Ltd.,RVSN,Nasdaq
1757499,"Shuttle Pharmaceuticals Holdings, Inc.",SHPH,Nasdaq
1684425,"TDH Holdings, Inc.",PETZ,Nasdaq
1108967,"Orbital Infrastructure Group, Inc.",OIG,Nasdaq
1104038,"VerifyMe, Inc.",VRME,Nasdaq
1708331,"Virpax Pharmaceuticals, Inc.",VRPX,Nasdaq
22701,Pineapple Energy Inc.,PEGY,Nasdaq
884247,Liquid Media Group Ltd.,YVR,Nasdaq
1729214,XORTX Therapeutics Inc.,XRTX,Nasdaq
1733257,"Finch Therapeutics Group, Inc.",FNCH,Nasdaq
1413745,AIRNET TECHNOLOGY INC.,ANTE,Nasdaq
1630212,Avalon GloboCare Corp.,ALBT,Nasdaq
749647,"Imunon, Inc.",IMNN,Nasdaq
1035354,"Eloxx Pharmaceuticals, Inc.",ELOX,Nasdaq
1937993,"Cadrenal Therapeutics, Inc.",CVKD,Nasdaq
944075,"SOCKET MOBILE, INC.",SCKT,Nasdaq
1811216,Baosheng Media Group Holdings Ltd,BAOS,Nasdaq
109657,"GT Biopharma, Inc.",GTBP,Nasdaq
1314196,"OLB GROUP, INC.",OLB,Nasdaq
1567900,BLACKBOXSTOCKS INC.,BLBX,Nasdaq
1043961,"Precipio, Inc.",PRPO,Nasdaq
1342958,"DIGITAL ALLY, INC.",DGLY,Nasdaq
1780785,CN ENERGY GROUP. INC.,CNEY,Nasdaq
1389002,MARIN SOFTWARE INC,MRIN,Nasdaq
1113148,"INFINITY PHARMACEUTICALS, INC.",INFI,Nasdaq
1563577,"Galera Therapeutics, Inc.",GRTX,Nasdaq
1505497,"BioRestorative Therapies, Inc.",BRTX,Nasdaq
1781193,QUHUO Ltd,QH,Nasdaq
1648960,"DatChat, Inc.",DATS,Nasdaq
1889823,KWESST Micro Systems Inc.,KWE,Nasdaq
1574232,Addex Therapeutics Ltd.,ADXN,Nasdaq
1385818,"AYTU BIOPHARMA, INC",AYTU,Nasdaq
1080657,"Presidio Property Trust, Inc.",SQFT,Nasdaq
1737995,Sharps Technology Inc.,STSS,Nasdaq
1716770,Wah Fu Education Group Ltd,WAFU,Nasdaq
1430306,Tonix Pharmaceuticals Holding Corp.,TNXP,Nasdaq
1029744,SONIC FOUNDRY INC,SOFO,Nasdaq
1651721,"GENERATION INCOME PROPERTIES, INC.",GIPR,Nasdaq
1814140,"Apexigen, Inc.",APGN,Nasdaq
1827401,BRIGHT MINDS BIOSCIENCES INC.,DRUG,Nasdaq
1378590,"Bridgeline Digital, Inc.",BLIN,Nasdaq
1886362,"Mobile Global Esports, Inc.",MGAM,Nasdaq
1642375,"Guardion Health Sciences, Inc.",GHSI,Nasdaq
1892480,"Hempacco Co., Inc.",HPCO,Nasdaq
1597846,Greenpro Capital Corp.,GRNQ,Nasdaq
1429560,TREVENA INC,TRVN,Nasdaq
1585608,"Jaguar Health, Inc.",JAGX,Nasdaq
1777765,VIQ Solutions Inc.,VQS,Nasdaq
1716166,"Vivos Therapeutics, Inc.",VVOS,Nasdaq
1784970,WeTrade Group Inc.,WETG,Nasdaq
1026785,HIGHWAY HOLDINGS LTD,HIHO,Nasdaq
1962481,BranchOut Food Inc.,BOF,Nasdaq
1533743,"Processa Pharmaceuticals, Inc.",PCSA,Nasdaq
